best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,date_time,expiry,strike_price,option_type,bs_rho,bs_theta,bs_vega,bs_gamma,bs_delta,volume,volume_usd,days_to_expiry,yrs_to_expiry,futures_price,log_strike,atm_iv,ITM
58.6,3.7,51686.15,62.26,65.8,BTC-1MAR24,51852.6,0.6554000000000001,0.0004,0.0006,0.0,155.3,0.0155,0.0001,0.0008,0.00073632,BTC-1MAR24-64000-C,0.0006,51686.15,open,1708585731683,2024-02-22T07:08:51.683Z,2024-03-01 23:59:59,64000,C,0.18943,-13.3456,3.27254,1e-05,0.01718,42.4,2141.3,8,0.02190280629705681,51684.64142857143,0.21372241699371536,0.51945,False
30.3,12.2,51686.15,59.65,61.52,SYN.BTC-8MAR24,51996.335,0.6075,0.0017,0.002,0.0,168.6,0.0175,0.0001,0.002,0.00216629,BTC-8MAR24-42000-P,0.0019,51686.15,open,1708585731683,2024-02-22T07:08:51.683Z,2024-03-08 23:59:59,42000,P,-0.82123,-17.03857,8.43384,1e-05,-0.03647,18.0,1816.78,15,0.04106776180698152,51686.712368421046,-0.20753111604675475,0.5157,False
5.0,10.0,51686.15,56.46,57.6,SYN.BTC-8MAR24,51996.335,0.5696,0.0034,0.0037,0.0,284.4,0.0235,0.0001,0.0034,0.00391926,BTC-8MAR24-44000-P,0.0035,51686.15,open,1708585731683,2024-02-22T07:08:51.683Z,2024-03-08 23:59:59,44000,P,-1.50054,-25.8073,13.62389,2e-05,-0.06653,92.7,20241.3,15,0.04106776180698152,51686.712368421046,-0.1610111004118619,0.5157,False
47.6,2.0,51686.15,53.21,54.44,SYN.BTC-8MAR24,51996.335,0.5414,0.0065,0.007,0.0,224.2,0.032,0.0001,0.0068,0.00735416,BTC-8MAR24-46000-P,0.0069,51686.15,open,1708585731684,2024-02-22T07:08:51.684Z,2024-03-08 23:59:59,46000,P,-2.73854,-38.2253,21.23214,4e-05,-0.12098,49.3,18356.12,15,0.04106776180698152,51686.712368421046,-0.11655933784102808,0.5157,False
101.5,32.3,51686.92,51.89,53.91,SYN.BTC-8MAR24,51996.7175,0.5311,0.009,0.01,0.0,127.9,0.038,0.0001,0.0095,0.01011077,BTC-8MAR24-47000-P,0.0096,51686.92,open,1708585732691,2024-02-22T07:08:52.691Z,2024-03-08 23:59:59,47000,P,-3.64976,-45.49883,25.76108,4e-05,-0.1608,70.4,38577.87,15,0.04106776180698152,51686.712368421046,-0.09505313262006455,0.5157,False
24.3,17.2,51686.92,51.81,52.66,SYN.BTC-8MAR24,51996.7175,0.5243,0.013,0.0135,0.0,642.4,0.045,0.0001,0.014,0.01411203,BTC-8MAR24-48000-P,0.0134,51686.92,open,1708585732690,2024-02-22T07:08:52.690Z,2024-03-08 23:59:59,48000,P,-4.79424,-53.09986,30.45451,5e-05,-0.21047,594.6,510438.11,15,0.04106776180698152,51686.712368421046,-0.07399972342223216,0.5157,False
111.8,16.0,51686.92,50.73,52.23,SYN.BTC-8MAR24,51996.7175,0.5181,0.0175,0.0185,0.0,211.6,0.053,0.0033,0.019,0.01920438,BTC-8MAR24-49000-P,0.0182,51686.92,open,1708585732689,2024-02-22T07:08:52.689Z,2024-03-08 23:59:59,49000,P,-6.1433,-59.96497,34.80276,6e-05,-0.2686,30.5,31916.35,15,0.04106776180698152,51686.712368421046,-0.05338043621949654,0.5157,False
38.8,38.0,51687.02,50.82,52.17,SYN.BTC-8MAR24,51997.6525,0.5147999999999999,0.024,0.025,0.0,131.0,0.0625,0.0065,0.025,0.02572142,BTC-8MAR24-50000-P,0.0245,51687.02,open,1708585733700,2024-02-22T07:08:53.700Z,2024-03-08 23:59:59,50000,P,-7.69186,-65.78929,38.43054,7e-05,-0.33462,42.4,59304.6,15,0.04106776180698152,51686.712368421046,-0.03317772890197704,0.5157,False
16.7,20.4,51687.02,50.13,52.67,SYN.BTC-8MAR24,51997.6525,0.5145000000000001,0.0505,0.0525,0.0,31.1,0.092,0.024,0.0505,0.05054917,BTC-8MAR24-51000-C,0.0515,51687.02,open,1708585733696,2024-02-22T07:08:53.696Z,2024-03-08 23:59:59,51000,C,11.6181,-70.0317,40.92918,7e-05,0.59395,22.5,53491.19,15,0.04106776180698152,51686.712368421046,-0.013375101605797388,0.5157,True
2.9,34.5,51687.02,51.0,52.27,SYN.BTC-8MAR24,51997.6525,0.5145000000000001,0.032,0.033,0.0,159.2,0.073,0.0105,0.033,0.03388538,BTC-8MAR24-51000-P,0.0324,51687.02,open,1708585733697,2024-02-22T07:08:53.697Z,2024-03-08 23:59:59,51000,P,-9.39029,-70.0317,40.92918,7e-05,-0.40605,42.1,80243.49,15,0.04106776180698152,51686.712368421046,-0.013375101605797388,0.5157,False
27.9,74.7,51687.02,50.69,52.54,SYN.BTC-8MAR24,51997.6525,0.5157,0.041,0.0425,0.0,402.3,0.0815,0.0165,0.0405,0.04102414,BTC-8MAR24-52000-C,0.0417,51687.02,open,1708585733700,2024-02-22T07:08:53.700Z,2024-03-08 23:59:59,52000,C,10.25946,-72.1076,42.04556,7e-05,0.5207,227.5,445043.77,15,0.04106776180698152,51686.712368421046,0.006042984251304247,0.5157,False
47.9,14.0,51687.02,50.63,51.87,SYN.BTC-8MAR24,51997.6525,0.5157,0.041,0.042,0.0,313.6,0.0845,0.0165,0.041,0.04364145,BTC-8MAR24-52000-P,0.0418,51687.02,open,1708585733697,2024-02-22T07:08:53.697Z,2024-03-08 23:59:59,52000,P,-11.16086,-72.1076,42.04556,7e-05,-0.4793,221.5,529276.22,15,0.04106776180698152,51686.712368421046,0.006042984251304247,0.5157,True
6.3,58.0,51687.02,51.32,52.57,SYN.BTC-8MAR24,51997.6525,0.5191,0.033,0.034,0.0,268.9,0.0725,0.0115,0.0325,0.03304213,BTC-8MAR24-53000-C,0.0335,51687.02,open,1708585733701,2024-02-22T07:08:53.701Z,2024-03-08 23:59:59,53000,C,8.8973,-72.08159,41.75581,7e-05,0.44886,79.5,118430.86,15,0.04106776180698152,51686.712368421046,0.025091179221998668,0.5157,False
14.8,40.3,51687.02,50.98,52.84,SYN.BTC-8MAR24,51997.6525,0.5191,0.052,0.0535,0.0,40.6,0.0975,0.0245,0.052,0.05494054,BTC-8MAR24-53000-P,0.0527,51687.02,open,1708585733700,2024-02-22T07:08:53.700Z,2024-03-08 23:59:59,53000,P,-12.93495,-72.08159,41.75581,7e-05,-0.55114,2.0,5420.89,15,0.04106776180698152,51686.712368421046,0.025091179221998668,0.5157,True
29.3,39.7,51687.02,51.54,52.83,SYN.BTC-8MAR24,51997.6525,0.5224,0.026,0.027,0.0,182.4,0.064,0.0075,0.0265,0.02632109,BTC-8MAR24-54000-C,0.0265,51687.02,open,1708585733698,2024-02-22T07:08:53.698Z,2024-03-08 23:59:59,54000,C,7.58792,-69.84701,40.20848,7e-05,0.3808,67.7,80861.26,15,0.04106776180698152,51686.712368421046,0.04378331223415116,0.5157,False
0.8,84.8,51687.02,52.13,53.51,SYN.BTC-8MAR24,51997.6525,0.5268,0.0205,0.0215,0.0,136.3,0.057,0.0047,0.02,0.02078381,BTC-8MAR24-55000-C,0.0209,51687.02,open,1708585733760,2024-02-22T07:08:53.760Z,2024-03-08 23:59:59,55000,C,6.3767,-65.98839,37.67105,6e-05,0.3186,66.3,61775.14,15,0.04106776180698152,51686.712368421046,0.06213245090234785,0.5157,False
1.8,82.8,51686.77,52.66,54.16,SYN.BTC-8MAR24,51997.965,0.5322,0.016,0.017,0.0,242.8,0.0505,0.0014,0.016,0.01635393,BTC-8MAR24-56000-C,0.0164,51686.77,open,1708585735711,2024-02-22T07:08:55.711Z,2024-03-08 23:59:59,56000,C,5.29441,-61.008,34.47103,6e-05,0.26355,236.4,182301.77,15,0.04106776180698152,51686.712368421046,0.0801509564050261,0.5157,False
129.0,15.7,51686.77,52.51,54.2,SYN.BTC-8MAR24,51997.965,0.5371,0.012,0.013,0.0,380.0,0.0445,0.0001,0.012,0.01286017,BTC-8MAR24-57000-C,0.0127,51686.77,open,1708585735711,2024-02-22T07:08:55.711Z,2024-03-08 23:59:59,57000,C,4.34039,-55.13192,30.86534,5e-05,0.21535,134.4,78418.58,15,0.04106776180698152,51686.712368421046,0.09785053350442698,0.5157,False
51.8,66.6,51686.77,53.62,55.53,SYN.BTC-8MAR24,51997.965,0.5442,0.0095,0.0105,0.0,343.0,0.0395,0.0001,0.0095,0.00993882,BTC-8MAR24-58000-C,0.0099,51686.77,open,1708585735711,2024-02-22T07:08:55.711Z,2024-03-08 23:59:59,58000,C,3.54046,-49.26954,27.2247,4e-05,0.17521,61.0,27966.9,15,0.04106776180698152,51686.712368421046,0.1152422762162963,0.5157,False
103.0,33.0,51686.77,54.57,57.13,SYN.BTC-8MAR24,51997.965,0.5608,0.0055,0.0065,0.0,520.8,0.0315,0.0001,0.0055,0.00623488,BTC-8MAR24-60000-C,0.0061,51686.77,open,1708585735711,2024-02-22T07:08:55.711Z,2024-03-08 23:59:59,60000,C,2.33128,-38.18047,20.47431,3e-05,0.11492,211.6,57703.71,15,0.04106776180698152,51686.712368421046,0.14914382789197755,0.5157,False
27.8,18.0,51686.52,56.91,58.31,SYN.BTC-8MAR24,51997.7725,0.5785,0.0035,0.0039,0.0,429.0,0.0255,0.0001,0.0031,0.00391182,BTC-8MAR24-62000-C,0.0038,51686.52,open,1708585736718,2024-02-22T07:08:56.718Z,2024-03-08 23:59:59,62000,C,1.52523,-28.73212,14.93513,2e-05,0.07497,31.8,5231.19,15,0.04106776180698152,51686.712368421046,0.1819336507149685,0.5157,False
57.6,2.4,51686.52,58.85,60.31,SYN.BTC-8MAR24,51997.7725,0.5982999999999999,0.0022,0.0025,0.0,74.8,0.021,0.0001,0.0022,0.00259825,BTC-8MAR24-64000-C,0.0024,51686.52,open,1708585736718,2024-02-22T07:08:56.718Z,2024-03-08 23:59:59,64000,C,1.00945,-21.49423,10.80235,2e-05,0.04953,11.4,1265.29,15,0.04106776180698152,51686.712368421046,0.21368234902954872,0.5157,False
57.1,2.0,51686.52,60.73,62.74,SYN.BTC-8MAR24,51997.7725,0.6211,0.0014,0.0017,0.0,111.7,0.0175,0.0001,0.0016,0.00182558,BTC-8MAR24-66000-C,0.0016,51686.52,open,1708585736718,2024-02-22T07:08:56.718Z,2024-03-08 23:59:59,66000,C,0.68815,-16.33889,7.91064,1e-05,0.03373,9.1,793.25,15,0.04106776180698152,51686.712368421046,0.2444540076963025,0.5157,False
69.3,17.9,51686.65,104.87,116.76,BTC-29MAR24,52428.95,1.1098999999999999,0.0001,0.0003,0.0,814.0,0.015,0.0001,0.0002,0.00021115,BTC-29MAR24-20000-P,0.0002,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,20000,P,-0.09504,-1.35274,0.87836,0.0,-0.00165,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.9494917957498105,0.5365,False
103.5,30.9,51686.65,99.79,114.71,BTC-29MAR24,52428.95,1.0733,0.0001,0.0004,0.0,329.5,0.015,0.0001,0.0002,0.00019515,BTC-29MAR24-21000-P,0.0002,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,21000,P,-0.1135,-1.54033,1.03429,0.0,-0.00198,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.9007016315803784,0.5365,False
120.0,32.7,51686.65,94.96,109.21,BTC-29MAR24,52428.95,1.0242,0.0001,0.0004,0.0,784.4,0.015,0.0001,0.0003,0.00020463,BTC-29MAR24-22000-P,0.0002,51686.65,open,1708585737723,2024-02-22T07:08:57.723Z,2024-03-29 23:59:59,22000,P,-0.12119,-1.56605,1.10201,0.0,-0.00212,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.8541816159454857,0.5365,False
1.0,36.5,51686.65,96.54,106.67,BTC-29MAR24,52428.95,1.0086,0.0002,0.0005,0.0,247.2,0.015,0.0001,0.0003,0.00021879,BTC-29MAR24-23000-P,0.0003,51686.65,open,1708585737723,2024-02-22T07:08:57.723Z,2024-03-29 23:59:59,23000,P,-0.16603,-2.04801,1.46346,0.0,-0.0029,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.8097298533746519,0.5365,False
12.4,17.9,51686.65,91.84,101.53,BTC-29MAR24,52428.95,0.9682,0.0002,0.0005,0.0,239.4,0.015,0.0001,0.0002,0.00027616,BTC-29MAR24-24000-P,0.0003,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,24000,P,-0.18572,-2.18107,1.62348,0.0,-0.00326,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.7671702389558559,0.5365,False
8.0,12.2,51686.65,91.14,96.59,BTC-29MAR24,52428.95,0.9397,0.0003,0.0005,0.0,1017.1,0.015,0.0001,0.0003,0.00033549,BTC-29MAR24-25000-P,0.0004,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,25000,P,-0.22523,-2.51994,1.93261,0.0,-0.00396,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.7263482444356006,0.5365,False
19.3,4.8,51686.65,86.63,91.84,BTC-29MAR24,52428.95,0.8939,0.0003,0.0005,0.0,420.1,0.015,0.0001,0.0005,0.00039436,BTC-29MAR24-26000-P,0.0004,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,26000,P,-0.23669,-2.51576,2.02831,0.0,-0.00418,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.6871275312823194,0.5365,False
11.5,4.4,51686.65,85.01,87.27,BTC-29MAR24,52428.95,0.862,0.0004,0.0005,0.0,557.3,0.015,0.0001,0.0005,0.00049726,BTC-29MAR24-27000-P,0.0005,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,27000,P,-0.27499,-2.77886,2.32329,0.0,-0.00486,0.0,0.0,36,0.09856262833675565,51687.918490566044,-0.6493872032994723,0.5365,False
8.0,15.0,51686.65,82.86,87.93,BTC-29MAR24,52428.95,0.8545999999999999,0.0005,0.0008,0.0,241.4,0.0155,0.0001,0.0006,0.00056528,BTC-29MAR24-28000-P,0.0006,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,28000,P,-0.38271,-3.68733,3.10961,0.0,-0.00675,1.0,30.86,36,0.09856262833675565,51687.918490566044,-0.6130195591285976,0.5365,False
0.5,8.1,51686.65,83.44,84.78,BTC-29MAR24,52428.95,0.8367,0.0008,0.0009,0.0,391.4,0.0155,0.0001,0.0008,0.00069997,BTC-29MAR24-29000-P,0.0008,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,29000,P,-0.48559,-4.45097,3.83396,0.0,-0.00856,5.6,277.39,36,0.09856262833675565,51687.918490566044,-0.5779282393173275,0.5365,False
3.0,0.3,51686.65,77.72,80.37,BTC-29MAR24,52428.95,0.7963,0.0007,0.0009,0.0,1406.8,0.0155,0.0001,0.0008,0.00084073,BTC-29MAR24-30000-P,0.0008,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,30000,P,-0.52137,-4.52392,4.09423,0.0,-0.00923,7.3,322.86,36,0.09856262833675565,51687.918490566044,-0.5440266876416462,0.5365,False
0.1,8.3,51686.65,76.11,78.29,BTC-29MAR24,52428.95,0.7713,0.0009,0.0011,0.0,909.4,0.0155,0.0001,0.0011,0.00097807,BTC-29MAR24-31000-P,0.001,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,31000,P,-0.62205,-5.11658,4.78101,0.0,-0.01103,2.2,111.11,36,0.09856262833675565,51687.918490566044,-0.5112368648186553,0.5365,False
2.0,25.0,51686.65,73.04,75.9,BTC-29MAR24,52428.95,0.745,0.001,0.0013,0.0,1722.5,0.016,0.0001,0.0011,0.00110771,BTC-29MAR24-32000-P,0.0011,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,32000,P,-0.73223,-5.70007,5.51431,0.0,-0.013,12.4,764.69,36,0.09856262833675565,51687.918490566044,-0.47948816650407494,0.5365,False
18.9,2.6,51686.65,69.92,72.5,BTC-29MAR24,52428.95,0.7173999999999999,0.0011,0.0014,0.0,582.8,0.016,0.0001,0.0015,0.00132885,BTC-29MAR24-33000-P,0.0013,51686.65,open,1708585738070,2024-02-22T07:08:58.070Z,2024-03-29 23:59:59,33000,P,-0.8512,-6.25919,6.28794,0.0,-0.01514,0.1,7.66,36,0.09856262833675565,51687.918490566044,-0.4487165078373212,0.5365,False
0.4,32.0,51686.65,68.37,70.51,BTC-29MAR24,52428.95,0.6931999999999999,0.0014,0.0017,0.0,393.5,0.0165,0.0001,0.0016,0.00156629,BTC-29MAR24-34000-P,0.0015,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,34000,P,-1.00972,-7.00684,7.28519,0.0,-0.01798,3.0,251.04,36,0.09856262833675565,51687.918490566044,-0.41886354468764003,0.5365,False
29.4,32.0,51686.65,65.72,68.21,BTC-29MAR24,52428.95,0.6705,0.0016,0.002,0.0,1222.2,0.0165,0.0001,0.0017,0.00185622,BTC-29MAR24-35000-P,0.0018,51686.65,open,1708585737723,2024-02-22T07:08:57.723Z,2024-03-29 23:59:59,35000,P,-1.20711,-7.89349,8.48439,0.0,-0.02151,10.8,1061.8,36,0.09856262833675565,51687.918490566044,-0.3898760078143879,0.5365,False
31.5,8.3,51686.65,63.52,65.67,BTC-29MAR24,52428.95,0.6491,0.0019,0.0023,0.0,1327.1,0.017,0.0001,0.0026,0.00226262,BTC-29MAR24-36000-P,0.0022,51686.65,open,1708585737723,2024-02-22T07:08:57.723Z,2024-03-29 23:59:59,36000,P,-1.4509,-8.92563,9.90995,1e-05,-0.02588,1.1,145.99,36,0.09856262833675565,51687.918490566044,-0.36170513084769157,0.5365,False
38.6,8.0,51686.65,62.04,63.84,BTC-29MAR24,52428.95,0.6307,0.0024,0.0028,0.0,1128.5,0.0175,0.0001,0.0025,0.00276423,BTC-29MAR24-37000-P,0.0026,51686.65,open,1708585738529,2024-02-22T07:08:58.529Z,2024-03-29 23:59:59,37000,P,-1.77137,-10.23961,11.70064,1e-05,-0.0316,0.3,45.07,36,0.09856262833675565,51687.918490566044,-0.3343061566595771,0.5365,False
28.9,8.0,51686.65,60.5,62.03,BTC-29MAR24,52428.95,0.6136,0.003,0.0034,0.0,898.2,0.0195,0.0001,0.004,0.0033779,BTC-29MAR24-38000-P,0.0032,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,38000,P,-2.17095,-11.77127,13.82491,1e-05,-0.03872,0.7,136.89,36,0.09856262833675565,51687.918490566044,-0.30763790957741577,0.5365,False
5.0,8.0,51686.65,59.53,60.17,BTC-29MAR24,52428.95,0.5997,0.0039,0.0041,0.0,821.9,0.022,0.0001,0.0041,0.0041775,BTC-29MAR24-39000-P,0.004,51686.65,open,1708585737726,2024-02-22T07:08:57.726Z,2024-03-29 23:59:59,39000,P,-2.6937,-13.68489,16.4461,1e-05,-0.048,25.5,5930.0,36,0.09856262833675565,51687.918490566044,-0.2816624231741551,0.5365,False
5.0,11.7,51686.65,58.23,58.5,BTC-29MAR24,52428.95,0.5843,0.0049,0.005,0.0,1740.2,0.025,0.0001,0.0049,0.00527988,BTC-29MAR24-40000-P,0.005,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,40000,P,-3.29652,-15.64133,19.29359,1e-05,-0.05871,134.5,38404.67,36,0.09856262833675565,51687.918490566044,-0.2563446151898652,0.5365,False
14.8,42.6,51686.65,56.66,57.81,BTC-29MAR24,52428.95,0.573,0.006,0.0065,0.0,674.7,0.0285,0.0001,0.007,0.0065501,BTC-29MAR24-41000-P,0.0063,51686.65,open,1708585737724,2024-02-22T07:08:57.724Z,2024-03-29 23:59:59,41000,P,-4.08901,-18.10745,22.77633,1e-05,-0.07272,174.4,61403.04,36,0.09856262833675565,51687.918490566044,-0.23165200259949364,0.5365,False
21.7,18.9,51686.68,55.45,56.45,BTC-29MAR24,52429.07,0.5603,0.0075,0.008,0.0,1251.3,0.032,0.0001,0.008,0.00808823,BTC-29MAR24-42000-P,0.0078,51686.68,open,1708585741752,2024-02-22T07:09:01.752Z,2024-03-29 23:59:59,42000,P,-5.00304,-20.60332,26.50042,2e-05,-0.08887,430.8,180271.37,36,0.09856262833675565,51687.918490566044,-0.20755445102043313,0.5365,False
46.7,131.2,51686.68,54.57,56.26,BTC-29MAR24,52429.07,0.5526,0.0095,0.0105,0.0,1368.6,0.0365,0.0001,0.01,0.01023877,BTC-29MAR24-43000-P,0.0099,51686.68,open,1708585741752,2024-02-22T07:09:01.752Z,2024-03-29 23:59:59,43000,P,-6.18622,-23.69171,30.8974,2e-05,-0.10961,71.2,37973.09,36,0.09856262833675565,51687.918490566044,-0.18402395361023913,0.5365,False
61.6,83.9,51686.68,53.81,55.28,BTC-29MAR24,52429.07,0.5461,0.012,0.013,0.0,623.8,0.042,0.0001,0.013,0.01296319,BTC-29MAR24-44000-P,0.0125,51686.68,open,1708585741753,2024-02-22T07:09:01.753Z,2024-03-29 23:59:59,44000,P,-7.59096,-26.98109,35.60507,2e-05,-0.13411,28.6,20022.74,36,0.09856262833675565,51687.918490566044,-0.16103443538554038,0.5365,False
10.6,125.8,51686.68,53.69,54.98,BTC-29MAR24,52429.07,0.5411,0.0155,0.0165,0.0,2295.7,0.048,0.0009,0.016,0.01617417,BTC-29MAR24-45000-P,0.0158,51686.68,open,1708585741752,2024-02-22T07:09:01.752Z,2024-03-29 23:59:59,45000,P,-9.23555,-30.40959,40.50713,3e-05,-0.16261,233.1,192400.68,36,0.09856262833675565,51687.918490566044,-0.13856157953348178,0.5365,False
9.9,117.7,51686.68,53.36,54.51,BTC-29MAR24,52429.07,0.5372,0.0195,0.0205,0.0,779.7,0.0545,0.0049,0.0195,0.020252,BTC-29MAR24-46000-P,0.0198,51686.68,open,1708585741753,2024-02-22T07:09:01.753Z,2024-03-29 23:59:59,46000,P,-11.12172,-33.85933,45.4264,3e-05,-0.19505,294.6,322624.5,36,0.09856262833675565,51687.918490566044,-0.11658267281470651,0.5365,False
50.8,14.5,51686.68,52.8,53.84,BTC-29MAR24,52429.07,0.5355,0.024,0.025,0.0,769.1,0.0625,0.0085,0.0245,0.02519017,BTC-29MAR24-47000-P,0.0247,51686.68,open,1708585741752,2024-02-22T07:09:01.752Z,2024-03-29 23:59:59,47000,P,-13.26299,-37.30091,50.20623,3e-05,-0.23152,14.2,19317.29,36,0.09856262833675565,51687.918490566044,-0.0950764675937429,0.5365,False
16.4,2.0,51687.06,52.99,53.47,BTC-29MAR24,52429.15,0.5341,0.03,0.0305,0.0,662.1,0.071,0.0115,0.03,0.03103096,BTC-29MAR24-48000-P,0.0304,51687.06,open,1708585742759,2024-02-22T07:09:02.759Z,2024-03-29 23:59:59,48000,P,-15.60133,-40.43535,54.56734,4e-05,-0.27097,91.8,150837.88,36,0.09856262833675565,51687.918490566044,-0.07402305839591054,0.5365,False
18.3,43.1,51687.06,52.82,53.72,BTC-29MAR24,52429.15,0.5337,0.0365,0.0375,0.0,354.1,0.08,0.0155,0.037,0.03767516,BTC-29MAR24-49000-P,0.0371,51687.06,open,1708585742761,2024-02-22T07:09:02.761Z,2024-03-29 23:59:59,49000,P,-18.12486,-43.22053,58.36526,4e-05,-0.31305,141.6,306242.66,36,0.09856262833675565,51687.918490566044,-0.053403771193174854,0.5365,False
39.1,76.9,51687.06,52.78,54.06,BTC-29MAR24,52429.15,0.5339,0.044,0.0455,0.0,663.6,0.09,0.0205,0.0445,0.04543589,BTC-29MAR24-50000-P,0.0447,51687.06,open,1708585742759,2024-02-22T07:09:02.759Z,2024-03-29 23:59:59,50000,P,-20.78969,-45.51664,61.44751,4e-05,-0.35693,8.3,20544.91,36,0.09856262833675565,51687.918490566044,-0.03320106387565539,0.5365,False
25.0,21.1,51687.06,52.6,54.25,BTC-29MAR24,52429.15,0.5347999999999999,0.0795,0.0815,0.0,491.8,0.127,0.0495,0.0795,0.08058967,BTC-29MAR24-51000-C,0.0806,51687.06,open,1708585742759,2024-02-22T07:09:02.759Z,2024-03-29 23:59:59,51000,C,26.78957,-47.28617,63.72258,4e-05,0.59812,6.0,22197.08,36,0.09856262833675565,51687.918490566044,-0.013398436579475774,0.5365,True
0.7,43.5,51687.06,53.23,54.05,BTC-29MAR24,52429.15,0.5347999999999999,0.053,0.054,0.0,236.7,0.101,0.0265,0.0601,0.05411215,BTC-29MAR24-51000-P,0.0533,51687.06,open,1708585742760,2024-02-22T07:09:02.760Z,2024-03-29 23:59:59,51000,P,-23.56128,-47.28617,63.72258,4e-05,-0.40188,67.3,196146.14,36,0.09856262833675565,51687.918490566044,-0.013398436579475774,0.5365,False
5.0,57.0,51687.06,53.19,54.4,BTC-29MAR24,52429.15,0.5365,0.0705,0.072,0.0,1753.3,0.1175,0.041,0.065,0.07129685,BTC-29MAR24-52000-C,0.0711,51687.06,open,1708585742759,2024-02-22T07:09:02.759Z,2024-03-29 23:59:59,52000,C,24.94177,-48.48742,65.14151,4e-05,0.55292,57.2,193352.87,36,0.09856262833675565,51687.918490566044,0.006019649277625935,0.5365,False
7.2,31.2,51687.06,53.34,54.15,BTC-29MAR24,52429.15,0.5365,0.0625,0.0635,0.0,1068.7,0.1125,0.0335,0.064,0.063908,BTC-29MAR24-52000-P,0.0629,51687.06,open,1708585742760,2024-02-22T07:09:02.760Z,2024-03-29 23:59:59,52000,P,-26.39636,-48.48742,65.14151,4e-05,-0.44708,87.9,298502.61,36,0.09856262833675565,51687.918490566044,0.006019649277625935,0.5365,True
6.7,19.4,51687.06,53.46,54.26,BTC-29MAR24,52429.15,0.5385,0.062,0.063,0.0,868.2,0.1085,0.034,0.0635,0.06286287,BTC-29MAR24-53000-C,0.0625,51687.06,open,1708585742759,2024-02-22T07:09:02.759Z,2024-03-29 23:59:59,53000,C,23.07204,-49.09414,65.70662,4e-05,0.50822,54.0,169672.8,36,0.09856262833675565,51687.918490566044,0.025067844248320318,0.5365,False
4.0,17.1,51687.06,53.55,54.35,BTC-29MAR24,52429.15,0.5385,0.073,0.074,0.0,802.9,0.1245,0.042,0.074,0.0745627,BTC-29MAR24-53000-P,0.0734,51687.06,open,1708585743499,2024-02-22T07:09:03.499Z,2024-03-29 23:59:59,53000,P,-29.25336,-49.09414,65.70662,4e-05,-0.49178,7.8,29615.33,36,0.09856262833675565,51687.918490566044,0.025067844248320318,0.5365,True
6.5,43.9,51688.87,53.85,54.65,BTC-29MAR24,52431.4,0.5412,0.0545,0.0555,0.0,1537.3,0.1005,0.028,0.055,0.05519488,BTC-29MAR24-54000-C,0.0548,51688.87,open,1708585743766,2024-02-22T07:09:03.766Z,2024-03-29 23:59:59,54000,C,21.22159,-49.1626,65.46754,4e-05,0.46481,27.3,73079.93,36,0.09856262833675565,51687.918490566044,0.04375997726047299,0.5365,False
33.0,30.5,51688.87,53.51,55.11,BTC-29MAR24,52431.4,0.5412,0.084,0.086,0.0,50.6,0.1375,0.0515,0.087,0.08598339,BTC-29MAR24-54000-P,0.0848,51688.87,open,1708585743766,2024-02-22T07:09:03.766Z,2024-03-29 23:59:59,54000,P,-32.09108,-49.1626,65.46754,4e-05,-0.53519,4.5,19779.97,36,0.09856262833675565,51687.918490566044,0.04375997726047299,0.5365,True
